country;year;CENT;CENTconf;CENTratio;CENTunion;CONCconf;CONCunion
Switzerland;1994;0.381575681;0;;0.381575681;0.287606457;0.182
Switzerland;1993;0.384707681;0;;0.384707681;0.284693352;0.185
Switzerland;1992;0.388844442;0;;0.388844442;0.29176395;0.189
Switzerland;1991;0.378417759;0;;0.378417759;0.296840763;0.179
Switzerland;1990;0.376297754;0;;0.376297754;0.298853383;0.177
Switzerland;1989;0.321247568;0;;0.321247568;0.302548497;0.172
Switzerland;1988;0.319374388;0;;0.319374388;0.305857509;0.17
Switzerland;1987;0.318433667;0;;0.318433667;0.307903523;0.169
Switzerland;1986;0.317490157;0;;0.317490157;0.309342013;0.168
Switzerland;1985;0.316543836;0;;0.316543836;0.30922288;0.167
Switzerland;1984;0.315594677;0;;0.315594677;0.312271386;0.166
Switzerland;1983;0.314642654;0;;0.314642654;0.315037184;0.165
Switzerland;1982;0.313687743;0;;0.313687743;0.314442226;0.164
Switzerland;1981;0.314642654;0;;0.314642654;0.317331671;0.165
Switzerland;1980;0.313687743;0;;0.313687743;0.319639712;0.164
Switzerland;1979;0.309838668;0;;0.309838668;0.310864959;0.16
Switzerland;1978;0.309838668;0;;0.309838668;0.312056944;0.16
Switzerland;1977;0.315784737;0;;0.315784737;0.314282806;0.1662
Switzerland;1976;0.315594677;0;;0.315594677;0.316878422;0.166
Switzerland;1975;0.318433667;0;;0.318433667;0.322711522;0.169
Switzerland;1974;0.316543836;0;;0.316543836;0.332869082;0.167
Switzerland;1973;0.314642654;0;;0.314642654;0.331427041;0.165
Switzerland;1972;0.312729915;0;;0.312729915;0.335032661;0.163
Switzerland;1971;0.310805405;0;;0.310805405;0.338370187;0.161
Switzerland;1970;0.309838668;0;;0.309838668;0.340523491;0.16
Switzerland;1969;0.309838668;0;;0.309838668;0.33443673;0.16
Switzerland;1968;0.309838668;0;;0.309838668;0.337655156;0.16
Switzerland;1967;0.309838668;0;;0.309838668;0.341541406;0.16
Switzerland;1966;0.309838668;0;;0.309838668;0.344809727;0.16
Switzerland;1965;0.309838668;0;;0.309838668;0.349428064;0.16
Switzerland;1964;0.308868904;0;;0.308868904;0.354107978;0.159
Switzerland;1963;0.308868904;0;;0.308868904;0.359709368;0.159
Switzerland;1962;0.307896086;0;;0.307896086;0.364677031;0.158
Switzerland;1961;0.307896086;0;;0.307896086;0.369319098;0.158
Switzerland;1960;0.307896086;0;;0.307896086;0.372662398;0.158
Taiwan;2017;;;;;;
Taiwan;2016;;;;;;
Taiwan;2015;;;;;0.842547809;
Taiwan;2014;;;;;;
Taiwan;2013;;;;;;
Taiwan;2012;;;;;;
Taiwan;2011;;;;;;
Taiwan;2010;;;;;;
Taiwan;2009;;;;;;
Taiwan;2008;;;;;;
Taiwan;2007;;;;;;
Taiwan;2006;;;;;;
Taiwan;2005;;;;;;
Taiwan;2004;;;;;;
Taiwan;2003;;;;;;
Taiwan;2002;;;;;;
Taiwan;2001;;;;;;
Taiwan;2000;;;;;0.823822906;
Taiwan;1999;;;;;;
Taiwan;1998;;;;;;
Taiwan;1997;;;;;;
Taiwan;1996;;;;;;
Taiwan;1995;;;;;;
Taiwan;1994;;;;;;
Taiwan;1993;;;;;;
Taiwan;1992;;;;;;
Taiwan;1991;;;;;;
Taiwan;1990;;;;;;
Taiwan;1989;;;;;;
Taiwan;1988;;;;;;
Taiwan;1987;;;;;;
Taiwan;1986;;;;;;
Taiwan;1985;;;;;;
Taiwan;1984;;;;;;
Taiwan;1983;;;;;;
Taiwan;1982;;;;;;
Taiwan;1981;;;;;;
Taiwan;1980;;;;;;
Taiwan;1979;;;;;;
Taiwan;1978;;;;;;
Taiwan;1977;;;;;;
Taiwan;1976;;;;;;
Taiwan;1975;;;;;;
Taiwan;1974;;;;;;
Taiwan;1973;;;;;;
Taiwan;1972;;;;;;
Taiwan;1971;;;;;;
Taiwan;1970;;;;;;
Taiwan;1969;;;;;;
Taiwan;1968;;;;;;
Taiwan;1967;;;;;;
Taiwan;1966;;;;;;
Taiwan;1965;;;;;;
Taiwan;1964;;;;;;
Taiwan;1963;;;;;;
Taiwan;1962;;;;;;
Taiwan;1961;;;;;;
Taiwan;1960;;;;;;
Turkey;2017;;;;;;
Turkey;2016;;;;;0.365422222;
Turkey;2015;;;;;;
Turkey;2014;;;;;;
Turkey;2013;;;;;0.445803404;
Turkey;2012;;;;;;
Turkey;2011;;;;;;
Turkey;2010;;;;;;
Turkey;2009;;;;;;
Turkey;2008;;;;;0.43173703;
Turkey;2007;;;;;;
Turkey;2006;;;;;;
Turkey;2005;;;;;;
Turkey;2004;;;;;;
Turkey;2003;;;;;;
Turkey;2002;;;;;;
Turkey;2001;;;;;0.464264324;
Turkey;2000;;;;;;
Turkey;1999;;;;;;
Turkey;1998;;;;;0.566383186;
Turkey;1997;;;;;;
Turkey;1996;;;;;;
Turkey;1995;;;;;;
Turkey;1994;;;;;;
Turkey;1993;;;;;;
Turkey;1992;;;;;;
Turkey;1991;;;;;;
Turkey;1990;;;;;;
Turkey;1989;;;;;;
Turkey;1988;;;;;;
Turkey;1987;;;;;;
Turkey;1986;;;;;;
Turkey;1985;;;;;;
Turkey;1984;;;;;;
Turkey;1983;;;;;;
Turkey;1982;;;;;;
Turkey;1981;;;;;;
Turkey;1980;;;;;;
Turkey;1979;;;;;;
Turkey;1978;;;;;0.644970414;
Turkey;1977;;;;;;
Turkey;1976;;;;;;
Turkey;1975;;;;;0.802469136;
Turkey;1974;;;;;;
Turkey;1973;;;;;;
Turkey;1972;;;;;;
Turkey;1971;;;;;;
Turkey;1970;;;;;;
Turkey;1969;;;;;1;
Turkey;1968;;;;;1;
Turkey;1967;;;;;;
Turkey;1966;;;;;;
Turkey;1965;;;;;;
Turkey;1964;;;;;;
Turkey;1963;;;;;;
Turkey;1962;;;;;;
Turkey;1961;;;;;;
Turkey;1960;;;;;;
United Kingdom;2017;0.228910463;0;0;0.228910463;0.666684017;0.131
United Kingdom;2016;0.225388553;0;0;0.225388553;0.717441959;0.127
United Kingdom;2015;0.225388553;0;0;0.225388553;0.710649;0.127
United Kingdom;2014;0.225388553;0;0;0.225388553;0.7056;0.127
United Kingdom;2013;0.225388553;0;0;0.225388553;0.696489927;0.127
United Kingdom;2012;0.225388553;0;0;0.225388553;0.700064877;0.127
United Kingdom;2011;0.228035085;0;0;0.228035085;0.703388813;0.13
United Kingdom;2010;0.229782506;0;0;0.229782506;0.711898274;0.132
United Kingdom;2009;0.228035085;0;0;0.228035085;0.700753229;0.13
United Kingdom;2008;0.228035085;0;0;0.228035085;0.704582303;0.13
United Kingdom;2007;0.228035085;0;0;0.228035085;0.729164528;0.13
United Kingdom;2006;0.20976177;0;0;0.20976177;0.718182923;0.11
United Kingdom;2005;0.20976177;0;0;0.20976177;0.754930823;0.11
United Kingdom;2004;0.207846097;0;0;0.207846097;0.774579001;0.108
United Kingdom;2003;0.206881609;0;0;0.206881609;0.782121334;0.107
United Kingdom;2002;0.204939015;0;0;0.204939015;0.750991617;0.105
United Kingdom;2001;0.204939015;0;0;0.204939015;0.741629619;0.105
United Kingdom;2000;0.2;0;0;0.2;0.746705712;0.1
United Kingdom;1999;0.2;0;0;0.2;0.712141096;0.1
United Kingdom;1998;0.19078784;0;0;0.19078784;0.714899108;0.091
United Kingdom;1997;0.191833261;0;0;0.191833261;0.733470055;0.092
United Kingdom;1996;0.191833261;0;0;0.191833261;0.720958873;0.092
United Kingdom;1995;0.192873015;0;0;0.192873015;0.714889095;0.093
United Kingdom;1994;0.191833261;0;0;0.191833261;0.701637749;0.092
United Kingdom;1993;0.233666429;0;0;0.233666429;0.709552531;0.091
United Kingdom;1992;0.232379001;0;0;0.232379001;0.733287533;0.09
United Kingdom;1991;0.204939015;0;0;0.204939015;0.673423553;0.07
United Kingdom;1990;0.166132477;0;0;0.166132477;0.697454835;0.069
United Kingdom;1989;0.204939015;0;0;0.204939015;0.702298733;0.07
United Kingdom;1988;0.204939015;0;0;0.204939015;0.694021972;0.07
United Kingdom;1987;0.18973666;0;0;0.18973666;0.702701456;0.06
United Kingdom;1986;0.18973666;0;0;0.18973666;0.760687478;0.06
United Kingdom;1985;0.191311265;0;0;0.191311265;0.78500681;0.061
United Kingdom;1984;0.18973666;0;0;0.18973666;0.836713819;0.06
United Kingdom;1983;0.18973666;0;0;0.18973666;0.796058739;0.06
United Kingdom;1982;0.18973666;0;0;0.18973666;0.800921359;0.06
United Kingdom;1981;0.18973666;0;0;0.18973666;0.781955273;0.06
United Kingdom;1980;0.188148877;0;0;0.188148877;0.825011938;0.059
United Kingdom;1979;0.18973666;0;0;0.18973666;0.830840805;0.06
United Kingdom;1978;0.18973666;0;0;0.18973666;0.84461366;0.06
United Kingdom;1977;0.18973666;0;0;0.18973666;0.851314165;0.06
United Kingdom;1976;0.191311265;0;0;0.191311265;0.880887373;0.061
United Kingdom;1975;0.191311265;0;0;0.191311265;0.874504175;0.061
United Kingdom;1974;0.191311265;0;0;0.191311265;0.757973541;0.061
United Kingdom;1973;0.191311265;0;0;0.191311265;0.744848636;0.061
United Kingdom;1972;0.191311265;0;0;0.191311265;0.757544014;0.061
United Kingdom;1971;0.191311265;0;0;0.191311265;0.771075897;0.061
United Kingdom;1970;0.191311265;0;0;0.191311265;0.780375235;0.061
United Kingdom;1969;0.191311265;0;0;0.191311265;0.785081963;0.061
United Kingdom;1968;0.192873015;0;0;0.192873015;0.737478733;0.062
United Kingdom;1967;0.192873015;0;0;0.192873015;0.712467853;0.062
United Kingdom;1966;0.186547581;0;0;0.186547581;0.549873063;0.058
United Kingdom;1965;0.188148877;0;0;0.188148877;0.55552659;0.059
United Kingdom;1964;0.18973666;0;0;0.18973666;0.559143308;0.06
United Kingdom;1963;0.18973666;0;0;0.18973666;0.515166595;0.06
United Kingdom;1962;0.18973666;0;0;0.18973666;0.535626947;0.06
United Kingdom;1961;0.18973666;0;0;0.18973666;0.546505026;0.06
United Kingdom;1960;0.156204994;0;0;0.156204994;0.554983338;0.061
United States of America;2017;0.224499443;0;0;0.224499443;;0.063
United States of America;2016;0.224499443;0;0;0.224499443;0.580026696;0.063
United States of America;2015;0.228035085;0;0;0.228035085;;0.065
United States of America;2014;0.219089023;0;0;0.219089023;0.57867378;0.06
United States of America;2013;0.219089023;0;0;0.219089023;;0.06
United States of America;2012;0.219089023;0;0;0.219089023;;0.06
United States of America;2011;0.219089023;0;0;0.219089023;;0.06
United States of America;2010;0.219089023;0;0;0.219089023;0.325558931;0.06
United States of America;2009;0.20976177;0;0;0.20976177;0.27754786;0.055
United States of America;2008;0.20976177;0;0;0.20976177;0.284149014;0.055
United States of America;2007;0.2;0;0;0.2;0;0.05
United States of America;2006;0.193907194;0;0;0.193907194;0;0.047
United States of America;2005;0.18973666;0;0;0.18973666;0.324090757;0.045
United States of America;2004;0.22627417;0;0;0.22627417;;0.064
United States of America;2003;0.222710575;0;0;0.222710575;0.491604664;0.062
United States of America;2002;0.219089023;0;0;0.219089023;;0.06
United States of America;2001;0.21725561;0;0;0.21725561;0.508525053;0.059
United States of America;2000;0.176635217;0;0;0.176635217;0.497025;0.039
United States of America;1999;0.176635217;0;0;0.176635217;0.485678122;0.039
United States of America;1998;0.176635217;0;0;0.176635217;0.503672146;0.039
United States of America;1997;0.164924225;0;0;0.164924225;0.508345365;0.034
United States of America;1996;0.164924225;0;0;0.164924225;0.500023344;0.034
United States of America;1995;0.164924225;0;0;0.164924225;0.504627212;0.034
United States of America;1994;0.164924225;0;0;0.164924225;;0.034
United States of America;1993;0.164924225;0;0;0.164924225;0.572680789;0.034
United States of America;1992;0.144222051;0;0;0.144222051;;0.026
United States of America;1991;0.144222051;0;0;0.144222051;0.573394639;0.026
United States of America;1990;0.144222051;0;0;0.144222051;;0.026
United States of America;1989;0.144222051;0;0;0.144222051;0.519933047;0.026
United States of America;1988;0.144222051;0;0;0.144222051;;0.026
United States of America;1987;0.144222051;0;0;0.144222051;0.46286632;0.026
United States of America;1986;0.144222051;0;0;0.144222051;;0.026
United States of America;1985;0.144222051;0;0;0.144222051;0.490374003;0.026
United States of America;1984;0.1356466;0;0;0.1356466;;0.023
United States of America;1983;0.1356466;0;0;0.1356466;0.519514193;0.023
United States of America;1982;0.1356466;0;0;0.1356466;;0.023
United States of America;1981;0.1356466;0;0;0.1356466;;0.023
United States of America;1980;0.1356466;0;0;0.1356466;0.475928237;0.023
United States of America;1979;0.1356466;0;0;0.1356466;;0.023
United States of America;1978;0.1356466;0;0;0.1356466;0.46456498;0.023
United States of America;1977;0.126491106;0;0;0.126491106;0.500074102;0.02
United States of America;1976;0.126491106;0;0;0.126491106;0.533471244;0.02
United States of America;1975;0.126491106;0;0;0.126491106;0.541125995;0.02
United States of America;1974;0.126491106;0;0;0.126491106;0.512309809;0.02
United States of America;1973;0.126491106;0;0;0.126491106;0.528479414;0.02
United States of America;1972;0.12;0;0;0.12;0.522252565;0.018
United States of America;1971;0.12;0;0;0.12;0.537978839;0.018
United States of America;1970;0.12;0;0;0.12;0.512671073;0.018
United States of America;1969;0.12;0;0;0.12;0.531292116;0.018
United States of America;1968;0.12;0;0;0.12;0.632410034;0.018
United States of America;1967;0.112249722;0;0;0.112249722;0.651515376;0.021
United States of America;1966;0.112249722;0;0;0.112249722;0.634100614;0.021
United States of America;1965;0.112249722;0;0;0.112249722;0.637809843;0.021
United States of America;1964;0.112249722;0;0;0.112249722;0.624702238;0.021
United States of America;1963;0.112249722;0;0;0.112249722;0.618141957;0.021
United States of America;1962;0.109544512;0;0;0.109544512;0.684147307;0.02
United States of America;1961;0.109544512;0;0;0.109544512;0.607774362;0.02
United States of America;1960;0.109544512;0;0;0.109544512;0.57648254;0.02
