VariableCode,RegionCode,YearCode,AggValue
labsh,PHL,1985,0.43783372640609700
labsh,PHL,1986,0.43783372640609700
labsh,PHL,1987,0.43783372640609700
labsh,PHL,1988,0.43783372640609700
labsh,PHL,1989,0.43783372640609700
labsh,PHL,1990,0.43783372640609700
labsh,PHL,1991,0.43783372640609700
labsh,PHL,1992,0.43783372640609700
labsh,PHL,1993,0.43842452764511100
labsh,PHL,1994,0.44396829605102500
labsh,PHL,1995,0.44121593236923200
labsh,PHL,1996,0.43963170051574700
labsh,PHL,1997,0.43691718578338600
labsh,PHL,1998,0.42984360456466700
labsh,PHL,1999,0.42347788810730000
labsh,PHL,2000,0.39628329873085000
labsh,PHL,2001,0.38400775194168100
labsh,PHL,2002,0.38038375973701500
labsh,PHL,2003,0.37259566783905000
labsh,PHL,2004,0.41044962406158400
labsh,PHL,2005,0.40440034866333000
labsh,PHL,2006,0.40246874094009400
labsh,PHL,2007,0.40332561731338500
labsh,PHL,2008,0.41156467795372000
labsh,PHL,2009,0.42591923475265500
labsh,PHL,2010,0.46792986989021300
labsh,PHL,2011,0.50190854072570800
labsh,PHL,2012,0.49271732568740800
labsh,PHL,2013,0.48781713843345600
labsh,PHL,2014,0.49152594804763800
labsh,PHL,2015,0.48564994335174600
labsh,PHL,2016,0.48295006155967700
labsh,PHL,2017,0.48951679468154900
labsh,PHL,2018,0.49699184298515300
labsh,PHL,2019,0.49699184298515300
labsh,POL,1970,0.62621939182281500
labsh,POL,1971,0.62621939182281500
labsh,POL,1972,0.62621939182281500
labsh,POL,1973,0.62621939182281500
labsh,POL,1974,0.62621939182281500
labsh,POL,1975,0.62621939182281500
labsh,POL,1976,0.62621939182281500
labsh,POL,1977,0.62621939182281500
labsh,POL,1978,0.62621939182281500
labsh,POL,1979,0.62621939182281500
labsh,POL,1980,0.62621939182281500
labsh,POL,1981,0.62621939182281500
labsh,POL,1982,0.62621939182281500
labsh,POL,1983,0.62621939182281500
labsh,POL,1984,0.62621939182281500
labsh,POL,1985,0.62621939182281500
labsh,POL,1986,0.62621939182281500
labsh,SVK,1970,0.58249086141586300
labsh,SVK,1971,0.58249086141586300
labsh,SVK,1972,0.58249086141586300
labsh,SVK,1973,0.58249086141586300
labsh,SVK,1974,0.58249086141586300
labsh,SVK,1975,0.58249086141586300
labsh,SVK,1976,0.58249086141586300
labsh,SVK,1977,0.58249086141586300
labsh,SVK,1978,0.58249086141586300
labsh,SVK,1979,0.58249086141586300
labsh,SVK,1980,0.58249086141586300
labsh,SVK,1981,0.58249086141586300
labsh,SVK,1982,0.58249086141586300
labsh,SVK,1983,0.58249086141586300
labsh,ISR,1978,0.58294624090194700
labsh,ISR,1979,0.58294624090194700
labsh,ISR,1980,0.58294624090194700
labsh,ISR,1981,0.58294624090194700
labsh,ISR,1982,0.58294624090194700
labsh,ISR,1983,0.58294624090194700
labsh,ISR,1984,0.58294624090194700
labsh,ISR,1985,0.58294624090194700
labsh,ISR,1986,0.58294624090194700
labsh,ISR,1987,0.58294624090194700
labsh,ISR,1988,0.58294624090194700
labsh,ISR,1989,0.58294624090194700
labsh,ISR,1990,0.58294624090194700
labsh,ISR,1991,0.58294624090194700
labsh,ISR,1992,0.58294624090194700
labsh,ISR,1993,0.58294624090194700
labsh,ISR,1994,0.58294624090194700
labsh,ISR,1995,0.58294624090194700
labsh,ISR,1996,0.58294624090194700
labsh,ISR,1997,0.58294624090194700
labsh,ISR,1998,0.58294624090194700
labsh,ISR,1999,0.58294624090194700
labsh,ISR,2000,0.58294624090194700
labsh,ISR,2001,0.59878545999527000
labsh,ISR,2002,0.58515858650207500
labsh,ISR,2003,0.57135099172592200
labsh,ISR,2004,0.56109803915023800
labsh,ISR,2005,0.56493550539016700
labsh,ISR,2006,0.56949859857559200
labsh,ISR,2007,0.57033526897430400
labsh,ISR,2008,0.57548844814300500
labsh,ISR,2009,0.55149972438812300
labsh,ISR,2010,0.55415123701095600
labsh,ISR,2011,0.55304789543151900
labsh,ISR,2012,0.54994523525238000
labsh,ISR,2013,0.54021018743515000
labsh,ISR,2014,0.53823995590210000
labsh,ISR,2015,0.53684985637664800
labsh,ISR,2016,0.53865754604339600
labsh,ISR,2017,0.54684942960739100
labsh,ISR,2018,0.55298531055450400
labsh,ISR,2019,0.55298531055450400
labsh,ITA,1960,0.59437966346740700
labsh,ITA,1961,0.59437966346740700
labsh,ITA,1962,0.59437966346740700
labsh,ITA,1963,0.59437966346740700
labsh,ITA,1964,0.59437966346740700
labsh,ITA,1965,0.59437966346740700
labsh,ITA,1966,0.59437966346740700
labsh,ITA,1967,0.59437966346740700
labsh,ITA,1968,0.59437966346740700
labsh,ITA,1969,0.59437966346740700
labsh,ITA,1970,0.59437966346740700
labsh,ITA,1971,0.59437966346740700
labsh,ITA,1972,0.59437966346740700
labsh,ITA,1973,0.59437966346740700
labsh,ITA,1974,0.59437966346740700
labsh,ITA,1975,0.59437966346740700
labsh,ITA,1976,0.59437966346740700
labsh,ITA,1977,0.59437966346740700
labsh,ITA,1978,0.59437966346740700
labsh,ITA,1979,0.59437966346740700
labsh,ITA,1980,0.59437966346740700
labsh,ITA,1981,0.59895449876785300
labsh,ITA,1982,0.59860765933990500
labsh,ITA,1983,0.59828066825866700
labsh,ITA,1984,0.57838320732116700
labsh,ITA,1985,0.57662838697433500
labsh,ITA,1986,0.56529903411865200
labsh,ITA,1987,0.56346178054809600
labsh,ITA,1988,0.56056445837020900
labsh,ITA,1989,0.56002587080001800
labsh,ITA,1990,0.57002264261245700
labsh,ITA,1991,0.57619446516037000
labsh,ITA,1992,0.57364350557327300
labsh,ITA,1993,0.56170445680618300
labsh,ITA,1994,0.54326409101486200
labsh,ITA,1995,0.52540910243988000
labsh,ITA,1996,0.52741187810897800
labsh,ITA,1997,0.53324389457702600
labsh,ITA,1998,0.50802224874496500
labsh,ITA,1999,0.51143050193786600
labsh,ITA,2000,0.50219082832336400
labsh,ITA,2001,0.49886402487754800
labsh,ITA,2002,0.50221711397171000
labsh,ITA,2003,0.50489097833633400
labsh,ITA,2004,0.50328499078750600
labsh,ITA,2005,0.50715219974517800
labsh,ITA,2006,0.51036411523819000
labsh,ITA,2007,0.50755149126052900
labsh,ITA,2008,0.51400369405746500
labsh,ITA,2009,0.52898246049881000
labsh,ITA,2010,0.52474325895309400
labsh,ITA,2011,0.52054852247238200
labsh,MLT,1960,0.53714668750762900
labsh,MLT,1961,0.53714668750762900
labsh,MLT,1962,0.53714668750762900
labsh,MLT,1963,0.53714668750762900
labsh,MLT,1964,0.53714668750762900
labsh,MLT,1965,0.53714668750762900
labsh,MLT,1966,0.53714668750762900
labsh,MLT,1967,0.53714668750762900
labsh,MLT,1968,0.53714668750762900
labsh,MLT,1969,0.53714668750762900
labsh,MLT,1970,0.53714668750762900
labsh,MLT,1971,0.53714668750762900
labsh,MLT,1972,0.53714668750762900
labsh,MLT,1973,0.53714668750762900
labsh,ROU,1960,0.47132834792137100
labsh,ROU,1961,0.47132834792137100
labsh,ROU,1962,0.47132834792137100
labsh,ROU,1963,0.47132834792137100
labsh,ROU,1964,0.47132834792137100
labsh,ROU,1965,0.47132834792137100
labsh,ROU,1966,0.47132834792137100
labsh,ROU,1967,0.47132834792137100
labsh,ROU,1968,0.47132834792137100
labsh,ROU,1969,0.47132834792137100
labsh,ROU,1970,0.47132834792137100
labsh,ROU,1971,0.47132834792137100
labsh,ROU,1972,0.47132834792137100
labsh,ROU,1973,0.47132834792137100
labsh,ROU,1974,0.47132834792137100
labsh,ROU,1975,0.47132834792137100
labsh,ROU,1976,0.47132834792137100
labsh,ROU,1977,0.47132834792137100
labsh,ROU,1978,0.47132834792137100
labsh,CUW,2010,0.64843702316284200
labsh,CUW,2011,0.64706188440322900
labsh,CUW,2012,0.66962593793869000
labsh,CUW,2013,0.68448346853256200
labsh,CUW,2014,0.66520184278488200
labsh,CUW,2015,0.67048597335815400
labsh,CUW,2016,0.68103116750717200
labsh,CUW,2017,0.68103116750717200
labsh,CUW,2018,0.68103116750717200
labsh,CUW,2019,0.68103116750717200
labsh,MYS,1960,0.30572617053985600
labsh,MYS,1961,0.30572617053985600
labsh,MYS,1962,0.30572617053985600
labsh,MYS,1963,0.30572617053985600
labsh,MYS,1964,0.30572617053985600
labsh,MYS,1965,0.30572617053985600
labsh,MYS,1966,0.30572617053985600
labsh,MYS,1967,0.30572617053985600
labsh,MYS,1968,0.30572617053985600
labsh,MYS,1969,0.30572617053985600
labsh,MYS,1970,0.30572617053985600
labsh,MYS,1971,0.30572617053985600
labsh,MYS,1972,0.30572617053985600
labsh,MYS,1973,0.30572617053985600
labsh,MYS,1974,0.30572617053985600
labsh,MYS,1975,0.30572617053985600
labsh,MYS,1976,0.30572617053985600
labsh,MYS,1977,0.30572617053985600
labsh,MYS,1978,0.30572617053985600
labsh,MYS,1979,0.30572617053985600
labsh,MYS,1980,0.30572617053985600
labsh,MYS,1981,0.30572617053985600
labsh,MYS,1982,0.30572617053985600
labsh,MYS,1983,0.30572617053985600
labsh,MYS,1984,0.30572617053985600
labsh,MYS,1985,0.30572617053985600
labsh,MYS,1986,0.30572617053985600
labsh,MYS,1987,0.30572617053985600
labsh,MYS,1988,0.30572617053985600
labsh,MYS,1989,0.30572617053985600
labsh,MYS,1990,0.30572617053985600
labsh,MYS,1991,0.30572617053985600
labsh,MYS,1992,0.30572617053985600
labsh,MYS,1993,0.30572617053985600
labsh,MYS,1994,0.30572617053985600
labsh,MYS,1995,0.30572617053985600
labsh,MYS,1996,0.30572617053985600
labsh,MYS,1997,0.30572617053985600
labsh,MYS,1998,0.30572617053985600
labsh,MYS,1999,0.30572617053985600
labsh,MYS,2000,0.30572617053985600
labsh,MYS,2001,0.30572617053985600
labsh,MYS,2002,0.30572617053985600
labsh,MYS,2003,0.30572617053985600
labsh,MYS,2004,0.30572617053985600
labsh,MYS,2005,0.30572617053985600
labsh,MYS,2006,0.30572617053985600
labsh,MYS,2007,0.31861838698387100
labsh,MYS,2008,0.34585404396057100
labsh,MYS,2009,0.36027702689170800
labsh,MYS,2010,0.35397359728813200
labsh,MYS,2011,0.35652711987495400
labsh,MYS,2012,0.36741411685943600
labsh,MYS,2013,0.37487149238586400
labsh,MYS,2014,0.37912246584892300
labsh,SRB,1970,0.81998807191848800
labsh,SRB,1971,0.81998807191848800
labsh,SRB,1972,0.81998807191848800
labsh,SRB,1973,0.81998807191848800
labsh,SRB,1974,0.81998807191848800
labsh,SRB,1975,0.81998807191848800
labsh,SRB,1976,0.81998807191848800
labsh,SRB,1977,0.81998807191848800
labsh,SRB,1978,0.81998807191848800
labsh,SRB,1979,0.81998807191848800
labsh,SRB,1980,0.81998807191848800
labsh,SRB,1981,0.81998807191848800
labsh,SRB,1982,0.81998807191848800
labsh,SRB,1983,0.81998807191848800
labsh,SRB,1984,0.81998807191848800
labsh,SRB,1985,0.81998807191848800
labsh,SRB,1986,0.81998807191848800
labsh,SRB,1987,0.81998807191848800
labsh,SRB,1988,0.81998807191848800
labsh,SRB,1989,0.81998807191848800
labsh,SRB,1990,0.81998807191848800
labsh,SRB,1991,0.81998807191848800
labsh,SRB,1992,0.81998807191848800
labsh,SRB,1993,0.81998807191848800
labsh,SRB,1994,0.81998807191848800
labsh,SRB,1995,0.81998807191848800
labsh,SRB,1996,0.81998807191848800
labsh,SRB,1997,0.81998807191848800
labsh,SRB,1998,0.69781655073165900
labsh,SRB,1999,0.63700294494628900
labsh,SRB,2000,0.61016774177551300
labsh,SRB,2001,0.64790844917297400
labsh,SRB,2002,0.68740952014923100
labsh,SRB,2003,0.70609754323959400
labsh,SRB,2004,0.67034065723419200
labsh,SRB,2005,0.65206617116928100
labsh,SRB,2006,0.65404218435287500
labsh,SRB,2007,0.65122109651565600
labsh,SRB,2008,0.64274239540100100
labsh,SRB,2009,0.63086551427841200
labsh,SRB,2010,0.61264824867248500
labsh,SRB,2011,0.60267853736877400
labsh,SRB,2012,0.60267853736877400
labsh,SRB,2013,0.60267853736877400
labsh,SRB,2014,0.60267853736877400
labsh,SRB,2015,0.60267853736877400
labsh,SRB,2016,0.60267853736877400
labsh,SRB,2017,0.60267853736877400
labsh,SRB,2018,0.60267853736877400
labsh,SRB,2019,0.60267853736877400
labsh,TUR,1960,0.38499811291694600
labsh,TUR,1961,0.38499811291694600
labsh,TUR,1962,0.38499811291694600
labsh,TUR,1963,0.38499811291694600
labsh,TUR,1964,0.38499811291694600
labsh,TUR,1965,0.38499811291694600
labsh,TUR,1966,0.38499811291694600
labsh,TUR,1967,0.38499811291694600
labsh,TUR,1968,0.38499811291694600
labsh,TUR,1969,0.38499811291694600
labsh,TUR,1970,0.38499811291694600
labsh,TUR,1971,0.38499811291694600
labsh,GBR,1960,0.55143183469772300
labsh,GBR,1961,0.55143183469772300
labsh,GBR,1962,0.55143183469772300
labsh,GBR,1963,0.55143183469772300
labsh,GBR,1964,0.55143183469772300
labsh,GBR,1965,0.55143183469772300
labsh,GBR,1966,0.55143183469772300
labsh,GBR,1967,0.55143183469772300
labsh,GBR,1968,0.55143183469772300
labsh,GBR,1969,0.55143183469772300
labsh,GBR,1970,0.55143183469772300
labsh,GBR,1971,0.55143183469772300
labsh,GBR,1972,0.55143183469772300
labsh,GBR,1973,0.55143183469772300
labsh,GBR,1974,0.55143183469772300
labsh,GBR,1975,0.55143183469772300
labsh,GBR,1976,0.55143183469772300
labsh,GBR,1977,0.55143183469772300
labsh,GBR,1978,0.55143183469772300
labsh,GBR,1979,0.55143183469772300
labsh,GBR,1980,0.55143183469772300
labsh,GBR,1981,0.55143183469772300
labsh,GBR,1982,0.55143183469772300
labsh,GBR,1983,0.55143183469772300
labsh,GBR,1984,0.55143183469772300
labsh,GBR,1985,0.55143183469772300
labsh,GBR,1986,0.55143183469772300
labsh,GBR,1987,0.55143183469772300
labsh,GBR,1988,0.55035716295242300
labsh,GBR,1989,0.55672466754913300
labsh,GBR,1990,0.57584363222122200
labsh,GBR,1991,0.58201324939727800
labsh,GBR,1992,0.57981961965560900
labsh,GBR,1993,0.56387525796890300
labsh,GBR,1994,0.54994559288024900
labsh,GBR,1995,0.54422229528427100
labsh,GBR,1996,0.53398752212524400
labsh,GBR,1997,0.55085921287536600
labsh,GBR,1998,0.55723530054092400
labsh,GBR,1999,0.57967984676361100
labsh,GBR,2000,0.58840501308441200
labsh,GBR,2001,0.60084056854248000
labsh,GBR,2002,0.59301739931106600
labsh,GBR,2003,0.58760732412338300
labsh,GBR,2004,0.59727203845977800
labsh,GBR,2005,0.59480118751525900
labsh,GBR,2006,0.60010313987731900
labsh,GBR,2007,0.60355818271637000
labsh,GBR,2008,0.59515076875686600
labsh,GBR,2009,0.60011291503906300
labsh,GBR,2010,0.59928089380264300
labsh,GBR,2011,0.59689098596572900
labsh,GBR,2012,0.59128981828689600
labsh,GBR,2013,0.59552931785583500
labsh,GBR,2014,0.58495962619781500
labsh,GBR,2015,0.58507519960403400
labsh,GBR,2016,0.58620530366897600
labsh,GBR,2017,0.58701723814010600
labsh,GBR,2018,0.58964473009109500
labsh,GBR,2019,0.58964473009109500
labsh,GEO,1970,0.47304075956344600
labsh,GEO,1971,0.47304075956344600
labsh,GEO,1972,0.47304075956344600
labsh,GEO,1973,0.47304075956344600
labsh,GEO,1974,0.47304075956344600
labsh,GEO,1975,0.47304075956344600
labsh,GEO,1976,0.47304075956344600
labsh,GEO,1977,0.47304075956344600
labsh,GEO,1978,0.47304075956344600
labsh,GEO,1979,0.47304075956344600
labsh,GEO,1980,0.47304075956344600
labsh,GEO,1981,0.47304075956344600
labsh,GEO,1982,0.47304075956344600
labsh,GEO,1983,0.47304075956344600
labsh,GEO,1984,0.47304075956344600
labsh,GEO,1985,0.47304075956344600
labsh,GEO,1986,0.47304075956344600
labsh,GEO,1987,0.47304075956344600
labsh,GEO,1988,0.47304075956344600
labsh,GEO,1989,0.47304075956344600
labsh,GEO,1990,0.47304075956344600
labsh,GEO,1991,0.47304075956344600
labsh,GEO,1992,0.47304075956344600
labsh,GEO,1993,0.47304075956344600
labsh,GEO,1994,0.47304075956344600
labsh,GEO,1995,0.47304075956344600
labsh,GEO,1996,0.47304075956344600
labsh,GEO,1997,0.47304075956344600
labsh,GEO,1998,0.47304075956344600
labsh,GEO,1999,0.40345072746276900
labsh,GEO,2000,0.42857360839843800
labsh,GEO,2001,0.39466980099678000
labsh,FIN,1972,0.69228768348693800
labsh,FIN,1973,0.69228768348693800
labsh,FIN,1974,0.69228768348693800
labsh,FIN,1975,0.69228768348693800
labsh,FIN,1976,0.70289319753646900
labsh,FIN,1977,0.69640660285949700
labsh,FIN,1978,0.66420120000839200
labsh,FIN,1979,0.64965778589248700
labsh,FIN,1980,0.66344517469406100
labsh,FIN,1981,0.67321532964706400
labsh,FIN,1982,0.66649138927459700
labsh,FIN,1983,0.66067510843277000
labsh,FIN,1984,0.65804690122604400
labsh,FIN,1985,0.67199569940567000
labsh,FIN,1986,0.67025291919708300
labsh,FIN,1987,0.66841131448745700
labsh,FIN,1988,0.66368770599365200
labsh,FIN,1989,0.66390663385391200
labsh,FIN,1990,0.67934006452560400
labsh,FIN,1991,0.70811116695404100
labsh,FIN,1992,0.67991089820861800
labsh,FIN,1993,0.63353741168975800
labsh,FIN,1994,0.60737484693527200
labsh,FIN,1995,0.59062218666076700
labsh,FIN,1996,0.59269171953201300
labsh,FIN,1997,0.57860100269317600
labsh,FIN,1998,0.56910276412963900
labsh,FIN,1999,0.57330912351608300
labsh,FIN,2000,0.56625580787658700
labsh,FIN,2001,0.56038868427276600
labsh,FIN,2002,0.56524127721786500
labsh,FIN,2003,0.56926673650741600
labsh,FIN,2004,0.56399136781692500
labsh,FIN,2005,0.57283180952072100
labsh,FIN,2006,0.57486647367477400
labsh,ROU,1979,0.47132834792137100
labsh,ROU,1980,0.47132834792137100
labsh,ROU,1981,0.47132834792137100
labsh,ROU,1982,0.47132834792137100
labsh,ROU,1983,0.47132834792137100
labsh,ROU,1984,0.47132834792137100
labsh,ROU,1985,0.47132834792137100
labsh,ROU,1986,0.47132834792137100
labsh,ROU,1987,0.47132834792137100
labsh,ROU,1988,0.47132834792137100
labsh,ROU,1989,0.47132834792137100
labsh,ROU,1990,0.47132834792137100
labsh,ROU,1991,0.47132834792137100
labsh,ROU,1992,0.47132834792137100
labsh,ROU,1993,0.47132834792137100
labsh,ITA,2012,0.52458924055099500
labsh,ITA,2013,0.52109450101852400
labsh,ITA,2014,0.51823884248733500
labsh,ITA,2015,0.51762837171554600
labsh,ITA,2016,0.51633733510971100
labsh,ITA,2017,0.51644527912139900
labsh,ITA,2018,0.52236723899841300
labsh,ITA,2019,0.52236723899841300
labsh,LVA,1997,0.53706938028335600
labsh,LVA,1998,0.51860660314559900
labsh,LVA,1999,0.51446509361267100
labsh,LVA,2000,0.50125688314437900
labsh,LVA,2001,0.48347693681716900
labsh,LVA,2002,0.45918628573417700
labsh,LVA,2003,0.46171236038208000
labsh,LVA,2004,0.46247339248657200
labsh,LVA,2005,0.48938414454460100
labsh,LVA,2006,0.50273859500885000
labsh,LVA,2007,0.53237092494964600
labsh,LVA,2008,0.57172453403472900
labsh,LVA,2009,0.55680936574935900
labsh,LVA,2010,0.52915334701538100
labsh,LVA,2011,0.47727677226066600
labsh,LVA,2012,0.48062765598297100
labsh,LVA,2013,0.49886783957481400
labsh,LVA,2014,0.51229375600814800
labsh,LVA,2015,0.53159201145172100
labsh,LVA,2016,0.55392605066299400
labsh,LVA,2017,0.55346685647964500
labsh,LVA,2018,0.57134974002838100
labsh,LVA,2019,0.57134974002838100
labsh,ROU,1994,0.47132834792137100
labsh,ROU,1995,0.47132834792137100
labsh,ROU,1996,0.46576318144798300
labsh,ROU,1997,0.41117846965789800
labsh,ROU,1998,0.50844347476959200
labsh,ROU,1999,0.47023624181747400
labsh,ROU,2000,0.52173930406570400
labsh,ROU,2001,0.54267579317092900
labsh,ROU,2002,0.52317643165588400
labsh,ROU,2003,0.52169686555862400
labsh,ROU,2004,0.49899986386299100
labsh,ROU,2005,0.52820336818695100
labsh,ROU,2006,0.51782286167144800
labsh,ROU,2007,0.45581579208374000
labsh,ROU,2008,0.49029728770256000
labsh,ROU,2009,0.44414836168289200
labsh,ROU,2010,0.49085250496864300
labsh,ROU,2011,0.46492549777030900
labsh,ROU,2012,0.44887703657150300
labsh,ROU,2013,0.44848644733429000
labsh,ROU,2014,0.44595748186111500
labsh,ROU,2015,0.44255167245864900
labsh,ROU,2016,0.47119396924972500
labsh,ROU,2017,0.48979064822197000
labsh,ROU,2018,0.50458335876464800
labsh,ROU,2019,0.50458335876464800
labsh,UKR,1970,0.52327853441238400
labsh,UKR,1971,0.52327853441238400
labsh,UKR,1972,0.52327853441238400
labsh,UKR,1973,0.52327853441238400
labsh,UKR,1974,0.52327853441238400
labsh,UKR,1975,0.52327853441238400
labsh,UKR,1976,0.52327853441238400
labsh,UKR,1977,0.52327853441238400
labsh,UKR,1978,0.52327853441238400
labsh,UKR,1979,0.52327853441238400
labsh,UKR,1980,0.52327853441238400
labsh,UKR,1981,0.52327853441238400
labsh,UKR,1982,0.52327853441238400
labsh,UKR,1983,0.52327853441238400
labsh,UKR,1984,0.52327853441238400
labsh,UKR,1985,0.52327853441238400
labsh,UKR,1986,0.52327853441238400
labsh,UKR,1987,0.52327853441238400
labsh,UKR,1988,0.52327853441238400
labsh,UKR,1989,0.52327853441238400
labsh,UKR,1990,0.62301373481750500
labsh,UKR,1991,0.60053902864456200
labsh,UKR,1992,0.53004920482635500
labsh,UKR,1993,0.41864129900932300
labsh,UKR,1994,0.47552007436752300
labsh,UKR,1995,0.55844122171402000
labsh,UKR,1996,0.55844122171402000
labsh,UKR,1997,0.55844122171402000
labsh,UKR,1998,0.55844122171402000
labsh,UKR,1999,0.55844122171402000
labsh,UKR,2000,0.55844122171402000
labsh,UKR,2001,0.55844122171402000
labsh,UKR,2002,0.55844122171402000
labsh,UKR,2003,0.55844122171402000
