iso3;iso2;imfn;country;region;income;year;ai01;ai02;ai30;ai31;di01;di12;di14;dm01;dm02;dm03;dm05;dm12;ei01;si02;si04;sm01;oi02;oi08;oi09;oi19;om01;om02;;;;;;;;;
ALB;AL;914;Albania;Europe & Central Asia;Upper middle income;1967;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ALB;AL;914;Albania;Europe & Central Asia;Upper middle income;1968;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ALB;AL;914;Albania;Europe & Central Asia;Upper middle income;1969;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ALB;AL;914;Albania;Europe & Central Asia;Upper middle income;1970;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
ALB;AL;914;Albania;Europe & Central Asia;Upper middle income;1971;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
ALB;AL;914;Albania;Europe & Central Asia;Upper middle income;1972;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
ALB;AL;914;Albania;Europe & Central Asia;Upper middle income;1973;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
ALB;AL;914;Albania;Europe & Central Asia;Upper middle income;1974;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
ALB;AL;914;Albania;Europe & Central Asia;Upper middle income;1975;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
ALB;AL;914;Albania;Europe & Central Asia;Upper middle income;1976;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
ALB;AL;914;Albania;Europe & Central Asia;Upper middle income;1977;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
ALB;AL;914;Albania;Europe & Central Asia;Upper middle income;1978;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
ALB;AL;914;Albania;Europe & Central Asia;Upper middle income;1979;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
ALB;AL;914;Albania;Europe & Central Asia;Upper middle income;1980;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
ALB;AL;914;Albania;Europe & Central Asia;Upper middle income;1981;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
ALB;AL;914;Albania;Europe & Central Asia;Upper middle income;1982;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
ALB;AL;914;Albania;Europe & Central Asia;Upper middle income;1983;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
ALB;AL;914;Albania;Europe & Central Asia;Upper middle income;1984;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
ALB;AL;914;Albania;Europe & Central Asia;Upper middle income;1985;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
ALB;AL;914;Albania;Europe & Central Asia;Upper middle income;1986;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
ALB;AL;914;Albania;Europe & Central Asia;Upper middle income;1987;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
ALB;AL;914;Albania;Europe & Central Asia;Upper middle income;1988;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
ALB;AL;914;Albania;Europe & Central Asia;Upper middle income;1989;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
ALB;AL;914;Albania;Europe & Central Asia;Upper middle income;1990;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
ALB;AL;914;Albania;Europe & Central Asia;Upper middle income;1991;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
ALB;AL;914;Albania;Europe & Central Asia;Upper middle income;1992;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
ALB;AL;914;Albania;Europe & Central Asia;Upper middle income;1993;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
ALB;AL;914;Albania;Europe & Central Asia;Upper middle income;1994;;;;;4.05;4.05;;;;;;;;;16.05;;24.24;;;1;;;;;;;;;;;
ALB;AL;914;Albania;Europe & Central Asia;Upper middle income;1995;;;;;3.76;3.76;;;;;;;;;11.92;;29.55;;10.82;0;;;;;;;;;;;
ALB;AL;914;Albania;Europe & Central Asia;Upper middle income;1996;;;;;3.26;3.26;;;;;;;;;9.10;;31.92;;8.09;0;;;;;;;;;;;
ALB;AL;914;Albania;Europe & Central Asia;Upper middle income;1997;;;;;3.93;3.93;;;;;;;;;9.96;;37.98;;11.47;0;;;;;;;;;;;
ALB;AL;914;Albania;Europe & Central Asia;Upper middle income;1998;;;;;3.86;3.86;;;;;;;;;8.27;;44.49;;10.17;0;;;;;;;;;;;
ALB;AL;914;Albania;Europe & Central Asia;Upper middle income;1999;;;;;4.11;4.11;;;;;;;;;7.71;;47.69;;8.06;0;;;;;;;;;;;
ALB;AL;914;Albania;Europe & Central Asia;Upper middle income;2000;;;;;4.87;4.87;;;;;;;5.29;;9.02;;45.66;;7.44;0;;;;;;;;;;;
ALB;AL;914;Albania;Europe & Central Asia;Upper middle income;2001;;;;;6.20;6.20;;;;;;;3.74;;10.40;;48.69;;6.60;0;;;;;;;;;;;
ALB;AL;914;Albania;Europe & Central Asia;Upper middle income;2002;;;;;6.48;6.48;;;;;;;3.28;;13.28;;45.42;;5.96;0;;;;;;;;;;;
ALB;AL;914;Albania;Europe & Central Asia;Upper middle income;2003;;;;;7.66;7.66;;;;;;;3.68;4.60;14.20;;46.97;;4.62;0;;;;;;;;;;;
ALB;AL;914;Albania;Europe & Central Asia;Upper middle income;2004;;9.68;;;9.63;9.63;;;;;;1.51;3.94;4.20;16.61;;49.50;;3.60;0;;;;;;;;;;;
ALB;AL;914;Albania;Europe & Central Asia;Upper middle income;2005;;11.70;;;15.38;15.38;;;;;;0.55;4.37;2.30;22.66;;52.80;;3.22;0;;;;;;;;;;;
ALB;AL;914;Albania;Europe & Central Asia;Upper middle income;2006;;13.83;;;22.31;22.31;;;;;;;4.68;3.10;31.29;;57.66;;2.91;0;;;;;;;;;;;
ALB;AL;914;Albania;Europe & Central Asia;Upper middle income;2007;;18.61;84.90;146.60;29.92;29.92;;;;;;;5.65;3.40;39.73;;62.42;;2.43;0;;;;;;;;;;;
ALB;AL;914;Albania;Europe & Central Asia;Upper middle income;2008;;23.50;;;35.33;35.33;;;;;;;4.74;6.60;54.06;;57.34;;2.01;0;;;;;;;;;;;
ALB;AL;914;Albania;Europe & Central Asia;Upper middle income;2009;;24.01;;;36.78;38.08;38.21;;;;;;4.33;10.50;60.18;;57.91;;2.15;0;;;;;;;;;;;
ALB;AL;914;Albania;Europe & Central Asia;Upper middle income;2010;;24.13;;;37.36;38.94;39.08;;;;;;4.54;13.96;53.91;;63.32;3.41;5.53;0;;;;;;;;;;;
ALB;AL;914;Albania;Europe & Central Asia;Upper middle income;2011;;24.11;;;39.31;41.01;41.15;;;;;;4.45;18.77;55.82;;67.28;;5.02;0;;;;;;;;;;;
ALB;AL;914;Albania;Europe & Central Asia;Upper middle income;2012;;24.06;;;38.92;40.66;40.80;;;;;;4.24;22.49;55.49;;69.81;;5.32;0;;;;;;;;;;;
ALB;AL;914;Albania;Europe & Central Asia;Upper middle income;2013;;23.49;87.40;266.90;37.87;39.65;39.79;;;;;;3.74;23.49;54.26;;70.36;;5.26;0;;;;;;;;;;;
ALB;AL;914;Albania;Europe & Central Asia;Upper middle income;2014;;22.07;;;37.40;39.13;39.26;;;;;;3.63;22.80;53.09;;70.04;;4.71;0;;;;;;;;;;;
ALB;AL;914;Albania;Europe & Central Asia;Upper middle income;2015;;22.02;;;35.36;37.04;37.15;;;;;;3.85;18.17;53.84;;68.59;1.46;6.58;0;;;;;;;;;;;
ALB;AL;914;Albania;Europe & Central Asia;Upper middle income;2016;1128.93;21.68;;;34.58;36.48;36.60;;;;;;3.65;18.27;50.51;;68.65;;6.18;0;;;;;;;;;;;
ALB;AL;914;Albania;Europe & Central Asia;Upper middle income;2017;1122.23;20.72;;;32.56;34.65;34.76;;;;;;4.10;13.23;50.94;;64.35;;6.13;0;;;;;;;;;;;
ALB;AL;914;Albania;Europe & Central Asia;Upper middle income;2018;1051.96;19.54;;;30.54;32.87;33.01;;;;;;3.60;11.08;51.05;;60.41;7.76;12.67;;;;;;;;;;;;
ALB;AL;914;Albania;Europe & Central Asia;Upper middle income;2019;1094.85;18.71;89.50;177.30;31.35;34.00;34.38;;;;;;3.28;8.37;50.34;;60.72;;12.35;;;;;;;;;;;;
ALB;AL;914;Albania;Europe & Central Asia;Upper middle income;2020;;;;;35.95;38.76;38.88;;;;;;2.92;;50.26;;69.18;-3.63;15.43;;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;1960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;1961;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;1962;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;1963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;1964;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;1965;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;1966;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;1967;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;1968;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;1969;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;1970;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;1971;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;1972;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;1973;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;1974;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;1975;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;1976;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;1977;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;1978;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;1979;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;1980;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;1981;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;1982;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;1983;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;1984;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;1985;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;1986;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;1987;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;1988;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;1989;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;1990;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;1991;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;1992;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;1993;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;1994;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;1995;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;1996;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;1997;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;1998;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;1999;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;2000;;;;;;;;;;;;3.10;1.81;;;;;;;0;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;2001;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;2002;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;2003;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;2004;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;2005;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;2006;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;2007;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;2008;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;2009;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;2010;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;2011;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;2012;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;2013;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;2014;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;2015;;;;;;;;;;;;;0.99;;;;;;;0;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;2016;;;;;;;;;;;;;1.00;;;;;;;0;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;2017;;;;;;;;;;;;;0.90;;;;;;;0;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;2018;;;;;;;;;;;;;0.98;;;;;;;;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;2019;;;;;;;;;;;;;0.97;;;;;;;;;;;;;;;;;;
AND;AD;1001;Andorra;Europe & Central Asia;High income;2020;;;;;;;;;;;;;0.93;;;;;;;;;;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;1960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;1961;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;1962;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;1963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;1964;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;1965;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;1966;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;1967;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;1968;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;1969;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;1970;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;1971;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;1972;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;1973;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;1974;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;1975;;;;;9.76;9.76;;;;;;;;;55.66;;13.95;;;0;;;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;1976;;;;;13.79;13.79;;;;;;;;;51.72;;20.57;;;0;;;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;1977;;;;;16.29;16.29;;;;;;;;;93.14;;14.54;;0.19;0;;;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;1978;;;;;21.03;21.03;;;;;;;;;110.88;;17.23;;0.23;0;;;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;1979;;;;;17.80;17.80;;;;;;;;;124.77;;13.64;;0.19;0;;;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;1980;;;;;15.57;15.57;;;;;;;;;108.46;;13.23;;0.12;0;;;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;1981;;;;;16.51;16.51;;;;;;;;;104.62;;14.53;;0.09;0;;;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;1982;;;;;18.53;18.53;;;;;;;;;100.49;;17.91;;;0;;;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;1983;;;;;21.30;21.30;;;;;;;;;97.39;;21.30;;;0;;;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;1984;;;;;21.75;21.75;;;;;;;;;76.07;;28.63;;;0;;;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;1985;;;;;22.56;22.56;;;;;;;;;71.71;;31.35;;;0;;;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;1986;;;;;29.08;29.08;;;;;;;;;71.53;;39.19;;;0;;;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;1987;;;;;29.18;29.18;;;;;;;;;73.12;;38.50;;;0;;;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;1988;;;;;31.91;31.91;;;;;;;;;74.66;;40.97;;;0;;;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;1989;;;;;30.28;30.28;;;;;;;;;74.34;;39.14;;0.42;0;;;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;1990;;;;;25.20;25.20;;;;;;;;;86.71;;28.81;0.16;0.50;0;;;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;1991;;;;;26.75;26.75;;;;;;;;;78.94;;32.64;;0.49;0;;;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;1992;;;;;26.98;26.98;;;;;;;;;81.00;;32.35;;0.45;0;;;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;1993;;;;;28.25;28.25;;;;;;;;;88.77;;30.73;;3.53;0;;;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;1994;;;;;29.32;29.32;;;;;;;;;89.64;;31.14;;3.35;0;;;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;1995;;;;;29.73;29.73;;;;;;;;;90.45;;31.06;0.04;3.43;0;;;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;1996;;;;;29.22;29.22;;;;;;;;;93.97;;29.69;;3.68;0;;;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;1997;;;;;31.07;31.07;;;;;;;;;96.55;;30.21;;4.06;0;;;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;1998;;;;;36.85;36.85;;;;;;;;13.50;106.16;;32.60;-0.18;4.04;0;;;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;1999;;;;;35.56;35.56;;;;;;;;13.60;106.53;;32.19;;3.82;0;;;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;2000;;;;;31.27;31.27;;;;;;1.21;2.91;12.70;98.38;;30.52;;2.92;0;;;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;2001;;;;;34.41;34.41;;;;;;1.96;2.78;15.70;85.80;;38.46;;3.71;0;;;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;2002;;;;;36.10;36.10;;;;;;1.09;2.77;15.30;85.38;;40.10;;3.72;0;;;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;2003;;;;;36.16;36.16;;;;;;2.06;2.76;14.30;83.17;;40.91;;3.30;0;7.54;13.08;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;2004;;15.07;;;37.71;37.71;;;;;;1.61;2.79;12.50;79.50;11.46;42.85;0.74;4.67;0;7.87;36.71;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;2005;;13.32;;;43.76;43.76;;;;;;5.25;2.97;8.30;80.73;19.88;46.21;1.53;7.62;0;11.99;127.88;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;2006;;12.61;;;;;;;9.09;;;10.16;2.68;6.40;;29.86;;5.55;16.69;0;10.38;-7.76;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;2007;;12.16;;;56.03;56.03;;48.93;18.46;;21.72;9.93;2.39;2.60;84.89;23.01;56.98;2.54;22.11;0;9.73;-21.03;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;2008;;12.31;;;67.08;67.08;;34.03;22.55;;19.53;8.37;2.73;2.30;106.38;18.80;55.01;-1.19;20.41;0;14.53;37.92;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;2009;;11.82;;;84.46;84.46;;54.52;25.95;;29.07;4.94;2.67;4.30;110.59;28.49;75.54;0.51;32.53;0;13.14;-41.04;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;2010;;11.69;;;74.42;74.42;;45.37;9.56;;26.20;4.54;3.04;5.27;105.19;24.09;70.27;1.72;29.72;0;12.16;0.06;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;2011;;11.67;;;63.60;63.60;;26.73;4.28;;25.26;2.29;3.23;6.09;102.33;13.11;60.89;1.89;28.32;0;12.07;-1.95;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;2012;;11.96;;;60.52;60.52;;27.05;4.79;;26.91;3.26;3.23;7.13;101.00;9.36;59.37;1.44;29.50;0;11.70;-4.40;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;2013;;12.39;;;60.03;60.03;;46.22;;;29.22;5.96;3.12;6.66;84.06;9.72;70.24;0.42;31.24;0;12.72;33.67;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;2014;886.35;12.75;;;64.78;64.78;;50.01;35.74;;29.09;5.84;3.15;5.64;84.02;14.96;73.09;-0.09;30.29;0;13.02;43.90;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;2015;884.53;12.79;;;79.07;79.07;;54.69;16.08;;34.85;5.56;2.99;5.03;87.72;20.13;87.22;-0.43;36.31;0;13.49;-6.34;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;2016;1008.79;12.37;;;83.89;87.60;87.60;59.72;13.85;;38.03;7.25;2.77;5.07;91.97;18.48;88.67;1.07;40.91;0;13.35;-4.20;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;2017;1063.10;11.27;;;78.22;81.74;81.75;60.19;11.45;;35.42;6.89;2.69;5.30;91.34;14.54;85.29;3.42;40.49;0;13.39;3.52;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;2018;1082.67;10.74;;;74.28;77.20;77.20;54.80;6.02;;33.40;7.25;2.91;5.61;92.63;10.75;79.80;-0.28;38.25;;13.50;4.81;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;2019;1080.40;9.53;;;74.94;77.57;77.57;58.61;6.95;;36.99;9.33;2.70;6.46;86.61;12.57;86.27;3.52;45.22;;13.31;7.30;;;;;;;;;
ARE;AE;466;United Arab Emirates;Middle East & North Africa;High income;2020;;;;;;;;;;;;;2.37;;;22.72;;;;;13.14;-10.47;;;;;;;;;
ARG;AR;213;Argentina;Latin America & Caribbean;Upper middle income;1960;;;;;10.80;13.61;13.61;;;;;;;;82.08;;13.16;;;;;;;;;;;;;;
ARG;AR;213;Argentina;Latin America & Caribbean;Upper middle income;1961;;;;;11.81;14.09;14.09;;;;;;;;106.60;;9.53;;;;;;;;;;;;;;
ARG;AR;213;Argentina;Latin America & Caribbean;Upper middle income;1962;;;;;10.23;12.01;12.01;;;;;;;;122.78;;7.93;;;;;;;;;;;;;;
ARG;AR;213;Argentina;Latin America & Caribbean;Upper middle income;1963;;;;;9.90;11.52;11.52;;;;;;;;98.12;;9.43;;;;;;;;;;;;;;
ARG;AR;213;Argentina;Latin America & Caribbean;Upper middle income;1964;;;;;9.40;10.63;10.63;;;;;;;;85.12;;9.63;;;;;;;;;;;;;;
ARG;AR;213;Argentina;Latin America & Caribbean;Upper middle income;1965;;;;;8.92;10.11;10.11;;;;;;;;88.68;;8.99;;;;;;;;;;;;;;
ARG;AR;213;Argentina;Latin America & Caribbean;Upper middle income;1966;;;;;9.73;11.06;11.06;;;;;;;;90.14;;9.36;;;;;;;;;;;;;;
ARG;AR;213;Argentina;Latin America & Caribbean;Upper middle income;1967;;;;;9.58;10.94;10.94;;;;;;;;69.98;;12.07;;;;;;;;;;;;;;
