Country;Variable;Percentile;Year;Value
Austria;"shweal_p99p100_z_AT
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1976;
Austria;"shweal_p99p100_z_AT
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1977;
Austria;"shweal_p99p100_z_AT
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1978;
Austria;"shweal_p99p100_z_AT
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1979;
Austria;"shweal_p99p100_z_AT
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1980;
Austria;"shweal_p99p100_z_AT
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1981;
Austria;"shweal_p99p100_z_AT
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1982;
Austria;"shweal_p99p100_z_AT
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1983;
Austria;"shweal_p99p100_z_AT
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1984;
Austria;"shweal_p99p100_z_AT
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1985;
Austria;"shweal_p99p100_z_AT
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1986;
Austria;"shweal_p99p100_z_AT
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1987;
Austria;"shweal_p99p100_z_AT
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1988;
Austria;"shweal_p99p100_z_AT
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1989;
Austria;"shweal_p99p100_z_AT
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1990;
Austria;"shweal_p99p100_z_AT
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1991;
Austria;"shweal_p99p100_z_AT
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1992;
Austria;"shweal_p99p100_z_AT
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1993;
Austria;"shweal_p99p100_z_AT
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1994;
Austria;"shweal_p99p100_z_AT
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1995;0.2217
Austria;"shweal_p99p100_z_AT
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1996;0.2221
Austria;"shweal_p99p100_z_AT
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1997;0.2236
Austria;"shweal_p99p100_z_AT
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1998;0.225
Austria;"shweal_p99p100_z_AT
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1999;0.2257
Austria;"shweal_p99p100_z_AT
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2000;0.2245
Austria;"shweal_p99p100_z_AT
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2001;0.2223
Austria;"shweal_p99p100_z_AT
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2002;0.2246
Austria;"shweal_p99p100_z_AT
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2003;0.2278
Austria;"shweal_p99p100_z_AT
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2004;0.2292
Austria;"shweal_p99p100_z_AT
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2005;0.2343
Austria;"shweal_p99p100_z_AT
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2006;0.2359
Austria;"shweal_p99p100_z_AT
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2007;0.2332
Austria;"shweal_p99p100_z_AT
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2008;0.237
Austria;"shweal_p99p100_z_AT
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2009;0.2326
Austria;"shweal_p99p100_z_AT
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2010;0.2339
Austria;"shweal_p99p100_z_AT
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2011;0.2501
Austria;"shweal_p99p100_z_AT
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2012;0.2663
Austria;"shweal_p99p100_z_AT
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2013;0.2808
Austria;"shweal_p99p100_z_AT
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2014;0.2909
Austria;"shweal_p99p100_z_AT
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2015;0.2905
Austria;"shweal_p99p100_z_AT
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2016;0.2878
Austria;"shweal_p99p100_z_AT
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2017;0.2941
Austria;"shweal_p99p100_z_AT
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2018;0.2986
Austria;"shweal_p99p100_z_AT
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2019;0.2985
Austria;"shweal_p99p100_z_AT
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2020;0.2985
Austria;"shweal_p99p100_z_AT
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2021;0.3071
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1960;
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1961;
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1962;
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1963;
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1964;
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1965;
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1966;
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1967;
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1968;
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1969;
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1970;
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1971;
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1972;
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1973;
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1974;
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1975;
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1976;
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1977;
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1978;
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1979;
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1980;
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1981;
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1982;
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1983;
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1984;
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1985;
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1986;
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1987;
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1988;
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1989;
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1990;
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1991;
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1992;
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1993;
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1994;
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1995;0.6044
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1996;0.6049
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1997;0.6067
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1998;0.6084
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1999;0.606
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2000;0.6079
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2001;0.6052
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2002;0.608
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2003;0.6113
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2004;0.6094
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2005;0.6139
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2006;0.6167
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2007;0.6131
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2008;0.6153
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2009;0.6113
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2010;0.6127
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2011;0.6089
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2012;0.6079
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2013;0.6064
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2014;0.6043
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2015;0.6073
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2016;0.6074
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2017;0.6125
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2018;0.6143
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2019;0.6143
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2020;0.6143
Austria;"shweal_p90p100_z_AT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2021;0.619
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;1960;
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;1961;
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;1962;
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;1963;
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;1964;
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;1965;
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;1966;
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;1967;
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;1968;
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;1969;
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;1970;
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;1971;
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;1972;
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;1973;
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;1974;
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;1975;
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;1976;
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;1977;
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;1978;
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;1979;
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;1980;0.112
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;1981;0.11
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;1982;0.1091
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;1983;0.1109
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;1984;0.1107
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;1985;0.1102
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;1986;0.1101
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;1987;0.1118
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;1988;0.1117
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;1989;0.1118
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;1990;0.1114
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;1991;0.1113
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;1992;0.1108
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;1993;0.1112
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;1994;0.1117
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;1995;0.1101
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;1996;0.1109
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;1997;0.1141
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;1998;0.1188
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;1999;0.1073
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;2000;0.1184
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;2001;0.1125
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;2002;0.1156
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;2003;0.1221
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;2004;0.1148
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;2005;0.1127
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;2006;0.1331
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;2007;0.1149
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;2008;0.1231
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;2009;0.1082
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;2010;0.1137
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;2011;0.1111
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;2012;0.0827
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;2013;0.0896
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;2014;0.111
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;2015;0.1016
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;2016;0.1108
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;2017;0.0988
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;2018;0.0992
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;2019;0.1012
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;2020;0.1009
Austria;"sptinc_p99p100_z_AT
Pre-tax national income 
Top 1% | share
";p99p100;2021;0.1009
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;1960;
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;1961;
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;1962;
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;1963;
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;1964;
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;1965;
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;1966;
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;1967;
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;1968;
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;1969;
Austria;"sptinc_p90p100_z_AT
Pre-tax national income 
Top 10% | share
";p90p100;1970;
